repeat,concurrency,workload,role,view,operation,calls,input_items,attempts,completed_calls_per_second,successful_calls_per_second,completed_input_items_per_second,successful_input_items_per_second,mean_us,p50_lower_us,p50_upper_us,p95_lower_us,p95_upper_us,p99_lower_us,p99_upper_us,outcomes_json,reasons_json,client_cpu_cores,server_cpu_cores
pooled 0+1,1,batch64-r000,redis,mset,mset,846891,54201024,846891,42344.48680720511,42344.48680720511,2710047.155661127,2710047.155661127,22.47956179484727,22.016,22.271,23.296,23.551,30.976,31.231,"{""read_failure"": 0, ""success"": 846891, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 846891}",0.616551693882246,0.4175677377083923
pooled 0+1,1,batch64-r050,old,combined,read+write,116807,7475648,116807,5840.309480516855,5840.309480516855,373779.8067530787,373779.8067530787,170.71761735169983,194.56,196.607,235.52,237.567,270.336,274.431,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 116807, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 116807}",0.1484050888375613,1.7345720680913197
pooled 0+1,1,batch64-r050,old,batch_get,batch_get,58326,3732864,58326,2916.2797671426038,2916.2797671426038,186641.90509712664,186641.90509712664,120.14879885471316,116.736,117.759,153.6,155.647,172.032,174.079,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 58326, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 58326}",0.1484050888375613,1.7345720680913197
pooled 0+1,1,batch64-r050,old,batch_put,batch_put,58481,3742784,58481,2924.0297133742515,2924.0297133742515,187137.9016559521,187137.9016559521,221.15240655939536,212.992,215.039,249.856,251.903,282.624,286.719,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 58481, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 58481}",0.1484050888375613,1.7345720680913197
pooled 0+1,1,batch64-r050,new,combined,read+write,117333,7509312,117333,5866.555752901846,5866.555752901846,375459.56818571815,375459.56818571815,169.9430859945625,194.56,196.607,233.472,235.519,266.24,270.335,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 117333, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 117333}",0.14882128301920758,1.7356191624709658
pooled 0+1,1,batch64-r050,new,batch_get,batch_get,58582,3749248,58582,2929.0529443250916,2929.0529443250916,187459.38843680586,187459.38843680586,119.18439126352804,115.712,116.735,151.552,153.599,169.984,172.031,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 58582, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 58582}",0.14882128301920758,1.7356191624709658
pooled 0+1,1,batch64-r050,new,batch_put,batch_put,58751,3760064,58751,2937.502808576755,2937.502808576755,188000.1797489123,188000.1797489123,220.5557709656006,212.992,215.039,247.808,249.855,282.624,286.719,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 58751, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 58751}",0.14882128301920758,1.7356191624709658
pooled 0+1,1,batch64-r050,redis,combined,read+write,807417,51674688,807417,40370.816805095885,40370.816805095885,2583732.2755261366,2583732.275526136,23.622934333807688,23.808,24.063,25.344,25.599,30.464,30.719,"{""read_failure"": 0, ""success"": 807417, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 807417}",0.691300799238857,0.3403887019921285
pooled 0+1,1,batch64-r050,redis,mget,mget,404338,25877632,404338,20216.883376667643,20216.883376667643,1293880.5361067292,1293880.5361067292,24.920664426791447,24.576,24.831,25.856,26.111,30.976,31.231,"{""read_failure"": 0, ""success"": 404338, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 404338}",0.691300799238857,0.3403887019921285
pooled 0+1,1,batch64-r050,redis,mset,mset,403079,25797056,403079,20153.933428428238,20153.933428428238,1289851.7394194072,1289851.7394194072,22.32115083643653,22.016,22.271,23.04,23.295,29.952,30.207,"{""read_failure"": 0, ""success"": 403079, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 403079}",0.691300799238857,0.3403887019921285
pooled 0+1,1,batch64-r100,old,combined,read+write,189541,12130624,189541,9476.984075729522,9476.984075729522,606526.9808466894,606526.9808466894,104.61650674524246,101.376,102.399,117.76,118.783,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 189541, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 189541}",0.23463554278328402,1.0946723658725988
pooled 0+1,1,batch64-r100,old,batch_get,batch_get,189541,12130624,189541,9476.984075729522,9476.984075729522,606526.9808466894,606526.9808466894,104.61650674524246,101.376,102.399,117.76,118.783,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 189541, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 189541}",0.23463554278328402,1.0946723658725988
pooled 0+1,1,batch64-r100,old,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.23463554278328402,1.0946723658725988
pooled 0+1,1,batch64-r100,new,combined,read+write,190223,12174272,190223,9511.102913382807,9511.102913382807,608710.5864564996,608710.5864564996,104.24650219479243,101.376,102.399,116.736,117.759,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 190223, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 190223}",0.23559458654919185,1.0959359409947038
pooled 0+1,1,batch64-r100,new,batch_get,batch_get,190223,12174272,190223,9511.102913382807,9511.102913382807,608710.5864564996,608710.5864564996,104.24650219479243,101.376,102.399,116.736,117.759,137.216,139.263,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 190223, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 190223}",0.23559458654919185,1.0959359409947038
pooled 0+1,1,batch64-r100,new,batch_put,batch_put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.23559458654919185,1.0959359409947038
pooled 0+1,1,batch64-r100,redis,combined,read+write,781361,50007104,781361,39067.97869507869,39067.97869507869,2500350.636485036,2500350.636485036,24.44491990513988,24.064,24.319,25.344,25.599,30.72,30.975,"{""read_failure"": 0, ""success"": 781361, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 781361}",0.7657511609533868,0.264967833976642
pooled 0+1,1,batch64-r100,redis,mget,mget,781361,50007104,781361,39067.97869507869,39067.97869507869,2500350.636485036,2500350.636485036,24.44491990513988,24.064,24.319,25.344,25.599,30.72,30.975,"{""read_failure"": 0, ""success"": 781361, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 781361}",0.7657511609533868,0.264967833976642
pooled 0+1,1,batch64-r100,redis,mset,mset,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",0.7657511609533868,0.264967833976642
pooled 0+1,64,point-r000,old,combined,read+write,2344338,2344338,2344338,117212.84346861002,117212.84346861002,117212.84346861002,117212.84346861002,545.8850627238905,520.192,524.287,745.472,753.663,868.352,876.543,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 2344338, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 2344338}",0.36521894970826396,3.532685496106488
pooled 0+1,64,point-r000,old,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.36521894970826396,3.532685496106488
pooled 0+1,64,point-r000,old,put,put,2344338,2344338,2344338,117212.84346861002,117212.84346861002,117212.84346861002,117212.84346861002,545.8850627238905,520.192,524.287,745.472,753.663,868.352,876.543,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 2344338, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 2344338}",0.36521894970826396,3.532685496106488
pooled 0+1,64,point-r000,new,combined,read+write,2354666,2354666,2354666,117729.00502221168,117729.00502221168,117729.00502221168,117729.00502221168,543.4942292431283,520.192,524.287,737.28,745.471,876.544,884.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 2354666, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 2354666}",0.3668619250899299,3.5376491050278096
pooled 0+1,64,point-r000,new,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.3668619250899299,3.5376491050278096
pooled 0+1,64,point-r000,new,put,put,2354666,2354666,2354666,117729.00502221168,117729.00502221168,117729.00502221168,117729.00502221168,543.4942292431283,520.192,524.287,737.28,745.471,876.544,884.735,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 2354666, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 2354666}",0.3668619250899299,3.5376491050278096
pooled 0+1,64,point-r000,redis,combined,read+write,9868135,9868135,9868135,493395.86849949736,493395.86849949736,493395.86849949736,493395.86849949736,129.557385717058,121.856,122.879,163.84,165.887,235.52,237.567,"{""read_failure"": 0, ""success"": 9868135, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 9868135}",1.4465797386640267,0.9968529330795054
pooled 0+1,64,point-r000,redis,get,get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.4465797386640267,0.9968529330795054
pooled 0+1,64,point-r000,redis,set,set,9868135,9868135,9868135,493395.86849949736,493395.86849949736,493395.86849949736,493395.86849949736,129.557385717058,121.856,122.879,163.84,165.887,235.52,237.567,"{""read_failure"": 0, ""success"": 9868135, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 9868135}",1.4465797386640267,0.9968529330795054
pooled 0+1,64,point-r050,old,combined,read+write,3302179,3302179,3302179,165103.6235919993,165103.6235919993,165103.6235919993,165103.6235919993,387.49217439878333,368.64,372.735,540.672,548.863,638.976,647.167,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 3302179, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 3302179}",0.5400891083101437,3.4916220805890434
pooled 0+1,64,point-r050,old,get,get,1648925,1648925,1648925,82443.59028733375,82443.59028733375,82443.59028733375,82443.59028733375,399.79266772897495,380.928,385.023,557.056,565.247,655.36,663.551,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1648925, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1648925}",0.5400891083101437,3.4916220805890434
pooled 0+1,64,point-r050,old,put,put,1653254,1653254,1653254,82660.03330466556,82660.03330466556,82660.03330466556,82660.03330466556,375.22388957111247,356.352,360.447,520.192,524.287,622.592,630.783,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1653254, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1653254}",0.5400891083101437,3.4916220805890434
pooled 0+1,64,point-r050,new,combined,read+write,3356299,3356299,3356299,167810.01923820472,167810.01923820472,167810.01923820472,167810.01923820472,381.24375235281485,364.544,368.639,548.864,557.055,647.168,655.359,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 3356299, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 3356299}",0.5528950965067675,3.476173291240527
pooled 0+1,64,point-r050,new,get,get,1676235,1676235,1676235,83809.28743170739,83809.28743170739,83809.28743170739,83809.28743170739,418.16067992077484,401.408,405.503,581.632,589.823,679.936,688.127,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1676235, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1676235}",0.5528950965067675,3.476173291240527
pooled 0+1,64,point-r050,new,put,put,1680064,1680064,1680064,84000.73180649734,84000.73180649734,84000.73180649734,84000.73180649734,344.41096141039867,327.68,331.775,479.232,483.327,573.44,581.631,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 1680064, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 1680064}",0.5528950965067675,3.476173291240527
pooled 0+1,64,point-r050,redis,combined,read+write,10033001,10033001,10033001,501638.8870549283,501638.8870549283,501638.8870549283,501638.88705492835,127.44665781175543,120.832,121.855,163.84,165.887,235.52,237.567,"{""read_failure"": 0, ""success"": 10033001, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 10033001}",1.4604066905775546,0.9975470229253686
pooled 0+1,64,point-r050,redis,get,get,5014459,5014459,5014459,250717.3707988835,250717.3707988835,250717.3707988835,250717.3707988835,127.45142251856082,120.832,121.855,163.84,165.887,235.52,237.567,"{""read_failure"": 0, ""success"": 5014459, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 5014459}",1.4604066905775546,0.9975470229253686
pooled 0+1,64,point-r050,redis,set,set,5018542,5018542,5018542,250921.51625604482,250921.51625604482,250921.51625604482,250921.51625604482,127.44189698143406,120.832,121.855,163.84,165.887,235.52,237.567,"{""read_failure"": 0, ""success"": 5018542, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 5018542}",1.4604066905775546,0.9975470229253686
pooled 0+1,64,point-r100,old,combined,read+write,6915782,6915782,6915782,345784.9840175997,345784.9840175997,345784.9840175997,345784.9840175997,184.96067996099356,172.032,174.079,278.528,282.623,352.256,356.351,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 6915782, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 6915782}",1.0755672397887295,3.023932443090242
pooled 0+1,64,point-r100,old,get,get,6915782,6915782,6915782,345784.9840175997,345784.9840175997,345784.9840175997,345784.9840175997,184.96067996099356,172.032,174.079,278.528,282.623,352.256,356.351,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 6915782, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 6915782}",1.0755672397887295,3.023932443090242
pooled 0+1,64,point-r100,old,put,put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",1.0755672397887295,3.023932443090242
pooled 0+1,64,point-r100,new,combined,read+write,7478310,7478310,7478310,373909.1477883564,373909.1477883564,373909.1477883564,373909.1477883564,171.04203517318751,165.888,167.935,237.568,239.615,294.912,299.007,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 7478310, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 7478310}",1.1750323664236566,2.804600610490546
pooled 0+1,64,point-r100,new,get,get,7478310,7478310,7478310,373909.1477883564,373909.1477883564,373909.1477883564,373909.1477883564,171.04203517318751,165.888,167.935,237.568,239.615,294.912,299.007,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 7478310, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 7478310}",1.1750323664236566,2.804600610490546
pooled 0+1,64,point-r100,new,put,put,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",1.1750323664236566,2.804600610490546
pooled 0+1,64,point-r100,redis,combined,read+write,10244080,10244080,10244080,512190.580811659,512190.580811659,512190.580811659,512190.580811659,124.8450448417037,117.76,118.783,161.792,163.839,231.424,233.471,"{""read_failure"": 0, ""success"": 10244080, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 10244080}",1.4576271225496047,0.99589525090341
pooled 0+1,64,point-r100,redis,get,get,10244080,10244080,10244080,512190.580811659,512190.580811659,512190.580811659,512190.580811659,124.8450448417037,117.76,118.783,161.792,163.839,231.424,233.471,"{""read_failure"": 0, ""success"": 10244080, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 10244080}",1.4576271225496047,0.99589525090341
pooled 0+1,64,point-r100,redis,set,set,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""read_failure"": 0, ""success"": 0, ""unknown_write"": 0}","{""data_integrity"": 0, ""deadline"": 0, ""io"": 0, ""protocol"": 0, ""server_error"": 0, ""success"": 0}",1.4576271225496047,0.99589525090341
pooled 0+1,64,batch64-r000,old,combined,read+write,195998,12543872,195998,9796.91207554481,9796.91207554481,627002.3728348678,627002.3728348678,6530.812864320044,6225.92,6291.455,9175.04,9306.111,12189.696,12320.767,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 195998, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 195998}",0.30788985874285363,3.3039974832406216
pooled 0+1,64,batch64-r000,old,batch_get,batch_get,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 0, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 0}",0.30788985874285363,3.3039974832406216
pooled 0+1,64,batch64-r000,old,batch_put,batch_put,195998,12543872,195998,9796.91207554481,9796.91207554481,627002.3728348678,627002.3728348678,6530.812864320044,6225.92,6291.455,9175.04,9306.111,12189.696,12320.767,"{""client_rejected"": 0, ""read_failure"": 0, ""refused"": 0, ""success"": 195998, ""unknown_write"": 0}","{""admission_bytes"": 0, ""admission_count"": 0, ""admission_oversize"": 0, ""client_capacity"": 0, ""client_input"": 0, ""deadline"": 0, ""not_leader"": 0, ""protocol"": 0, ""read_apply_unconfirmed"": 0, ""read_quorum_unconfirmed"": 0, ""rpc_status"": 0, ""success"": 195998}",0.30788985874285363,3.3039974832406216
